1,28,2,/home/waldo/Desktop/Test/Supply/variable/digital/SupplyMainDigital.pro
2,28,4,/home/waldo/Desktop/Test/PowerSupply
3,28,3,/home/waldo/Desktop/Test/PowerSupply/PIC/PowerSupply_lcd.X
4,28,3,/home/waldo/Desktop/Test/PowerSupply/PIC/PowerSupply.X
5,28,3,/home/waldo/Desktop/Test/PowerSupply/PIC/PowerSupply_uart.X
6,28,3,/home/waldo/Desktop/Test/PowerSupply/PIC/PowerSupply_variable.X
7,28,3,/home/waldo/Desktop/Test/PowerSupply/PIC/lcd.X
8,28,3,/home/waldo/Desktop/Test/PowerSupply/PIC/PowerSupply_main.X
